id,popularity,original_title,cast,director,runtime,production_companies,vote_count,vote_average,release_year,budget_adj,revenue_adj,month,day
9804,1.232098,Waterworld,Kevin Costner|Chaim Girafi|Rick Aviles|R. D. Call|Zitto Kazann,Kevin Reynolds,135.0,Universal Pictures|Gordon Company|Davis Entertainment|Licht/Mueller Film Corporation,557,5.8,1995,250419201.74371898,378087518.505979,7,28
9273,1.173211,Ace Ventura: When Nature Calls,Jim Carrey|Ian McNeice|Simon Callow|Maynard Eziashi|Bob Gunton,Steve Oedekerk,90.0,O Entertainment|Morgan Creek Productions,583,6.0,1995,42929006.013208896,303916660.775853,11,10
688,1.173191,The Bridges of Madison County,Meryl Streep|Clint Eastwood|Annie Corley|Victor Slezak|Jim Haynie,Clint Eastwood,135.0,Amblin Entertainment|Malpaso Productions|Warner Bros.,189,6.9,1995,34343204.8105671,260459748.18989798,5,28
451,1.162695,Leaving Las Vegas,Nicolas Cage|Elisabeth Shue|Julian Sands|Richard Lewis|Steven Weber,Mike Figgis,112.0,United Artists|Intial Productions,184,6.9,1995,5151480.72158507,71262149.9819269,10,27
1642,1.1366100000000001,The Net,Sandra Bullock|Jeremy Northam|Dennis Miller|Wendy Gazelle|Ken Howard,Irwin Winkler,114.0,Columbia Pictures,201,5.6,1995,31481271.0763532,1583049536.3524199,7,28
9886,1.085209,Johnny Mnemonic,Keanu Reeves|Dina Meyer|Takeshi Kitano|Ice-T|Dolph Lundgren,Robert Longo,97.0,TriStar Pictures|Alliance Communications Corporation,182,5.3,1995,37205138.544781104,27296723.286209602,5,26
8068,1.077787,Desperado,Antonio Banderas|Salma Hayek|Joaquim de Almeida|Cheech Marin|Steve Buscemi,Robert Rodriguez,104.0,Columbia Pictures|Los Hooligans Productions,536,6.7,1995,10016768.0697487,36354350.03910829,8,25
2064,1.068338,While You Were Sleeping,Sandra Bullock|Bill Pullman|Peter Gallagher|Peter Boyle|Jack Warden,Jon Turteltaub,103.0,Caravan Pictures|Hollywood Pictures,169,6.2,1995,24326436.7408184,260517557.820362,4,21
577,1.016022,To Die For,Nicole Kidman|Matt Dillon|Joaquin Phoenix|Casey Affleck|Illeana Douglas,Gus Van Sant,106.0,The Rank Organisation|Columbia Pictures Corporation,76,6.4,1995,28619337.3421393,30457434.3164743,5,20
3512,0.986266,Under Siege 2: Dark Territory,Steven Seagal|Eric Bogosian|Everett McGill|Katherine Heigl|Morris Chestnut,Geoff Murphy,100.0,Regency Enterprises|Warner Bros.|Seagal/Nasso Productions|Victor Company of Japan (JVC)|Cutting Edge Films,95,5.6,1995,85858012.02641791,149284306.214317,7,13
1408,0.981049,Cutthroat Island,Geena Davis|Matthew Modine|Frank Langella|Maury Chaykin|Patrick Malahide,Renny Harlin,119.0,Le Studio Canal+|Laurence Mark Productions|Metro-Goldwyn-Mayer (MGM)|Carolco Pictures,54,6.1,1995,140234752.976482,26497674.2495508,12,22
9312,0.958991,Mortal Kombat,Christopher Lambert|Robin Shou|Linden Ashby|Cary-Hiroyuki Tagawa|Bridgette Wilson,Paul W.S. Anderson,101.0,New Line Cinema|Threshold Entertainment,229,5.4,1995,25757403.607925303,174858312.815653,8,18
4584,0.947883,Sense and Sensibility,Kate Winslet|Emma Thompson|Hugh Grant|Tom Wilkinson|Alan Rickman,Ang Lee,136.0,Columbia Pictures Corporation|Mirage Enterprises,185,7.1,1995,23610953.307264898,193180527.05944,12,13
11017,0.938457,Billy Madison,Adam Sandler|Darren McGavin|Bridgette Wilson|Bradley Whitford|Josh Mostel,Tamra Davis,89.0,Jack Giarraputo Productions,237,6.2,1995,14309668.671069598,37904500.7056097,2,10
9070,0.9320729999999999,Mighty Morphin Power Rangers: The Movie,Jason David Frank|Karan Ashley|Johnny Yong Bosch|Steve Cardenas|Amy Jo Johnson,Bryan Spicer,92.0,20th Century Fox,78,5.3,1995,21464503.006604396,94443813.22905971,6,30
8012,0.9017799999999999,Get Shorty,John Travolta|Gene Hackman|Rene Russo|Danny DeVito|Dennis Farina,Barry Sonnenfeld,105.0,Jersey Films|Metro-Goldwyn-Mayer (MGM),139,6.1,1995,43286747.72998571,164706607.43227,10,20
9691,0.888985,Assassins,Sylvester Stallone|Antonio Banderas|Julianne Moore|Anatoli Davydov|Muse Watson,Richard Donner,132.0,Silver Pictures|Canal+|Warner Bros.|Dino De Laurentiis Company|Donner/Shuler-Donner Productions,204,5.8,1995,71548343.3553482,43362692.0035568,10,6
12106,0.8759950000000001,The Quick and the Dead,Sharon Stone|Gene Hackman|Russell Crowe|Leonardo DiCaprio|Tobin Bell,Sam Raimi,107.0,TriStar Pictures,221,6.2,1995,45790939.747422904,26547955.5633272,2,9
9067,0.8075899999999989,Tank Girl,Lori Petty|Ice-T|Naomi Watts|Malcolm McDowell|Iggy Pop,Rachel Talalay,98.0,Metro-Goldwyn-Mayer (MGM),64,5.5,1995,35774171.6776741,9444381.32290597,3,31
10634,0.805549,Friday,Ice Cube|Chris Tucker|Nia Long|Tommy 'Tiny' Lister|John Witherspoon,F. Gary Gray,91.0,New Line Cinema,294,7.0,1995,5008384.03487438,40376043.783007,4,26
687,0.804711,Dead Man Walking,Susan Sarandon|Sean Penn|Robert Prosky|Raymond J. Barry|R. Lee Ermey,Tim Robbins,122.0,Havoc|PolyGram Filmed Entertainment|Working Title Films,144,7.1,1995,15740635.5381766,56328057.453892104,12,29
8963,0.7886989999999989,Crimson Tide,Denzel Washington|Gene Hackman|Matt Craven|George Dzundza|Viggo Mortensen,Tony Scott,116.0,Hollywood Pictures|Don Simpson/Jerry Bruckheimer Films,295,6.8,1995,75841243.9566692,225215861.351903,5,12
10802,0.77385,Showgirls,Elizabeth Berkley|Gina Gershon|Gina Ravera|Kyle MacLachlan|Glenn Plummer,Paul Verhoeven,128.0,United Artists|Le Studio Canal+|Carolco Pictures,101,5.3,1995,64393509.0198134,29121254.6946445,9,22
11448,0.773291,Mighty Aphrodite,Woody Allen|Mira Sorvino|Helena Bonham Carter|F. Murray Abraham|Donald Symington,Woody Allen,95.0,Miramax Films|Magnolia Pictures,61,6.5,1995,21464503.006604396,9587478.00961667,9,13
922,0.764355,Dead Man,Johnny Depp|Gary Farmer|Crispin Glover|Lance Henriksen|Michael Wincott,Jim Jarmusch,121.0,JVC Entertainment|Pandora Filmproduktion|Newmarket Capital Group|12 Gauge Productions,225,7.0,1995,12878701.8039626,0.0,5,26
9560,0.760076,A Walk in the Clouds,Keanu Reeves|Aitana SÃ¡nchez-GijÃ³n|Anthony Quinn|AngÃ©lica AragÃ³n|Evangelina Elizondo,Alfonso ArÃ¡u,103.0,20th Century Fox|Zucker Brothers Productions,86,6.5,1995,28619337.3421393,71566240.4579552,8,11
9271,0.726743,Virtuosity,Denzel Washington|Russell Crowe|Kelly Lynch|William Forsythe|Stephen Spinella,Brett Leonard,106.0,Paramount Pictures,79,5.4,1995,42929006.013208896,34411891.2201883,8,4
11980,0.705828,The Prophecy,Christopher Walken|Elias Koteas|Virginia Madsen|Eric Stoltz|Adam Goldberg,Gregory Widen,98.0,Dimension Films,54,5.5,1995,11.4477349368557,22.8954698737114,9,1
11517,0.673425,Money Train,Wesley Snipes|Woody Harrelson|Jennifer Lopez|Robert Blake|Chris Cooper,Joseph Ruben,103.0,Columbia Pictures,113,5.2,1995,85858012.02641791,50700748.76772279,11,21
11780,0.640868999999999,Rob Roy,Liam Neeson|Jessica Lange|John Hurt|Tim Roth|Eric Stoltz,Michael Caton-Jones,139.0,United Artists,72,6.2,1995,40067072.278995,45214132.7439276,4,13
10428,0.623009,Hackers,Jonny Lee Miller|Angelina Jolie|Jesse Bradford|Matthew Lillard|Renoly Santiago,Iain Softley,107.0,Metro-Goldwyn-Mayer (MGM),238,6.4,1995,28619337.3421393,10823444.1598092,9,14
10858,0.6043310000000001,Nixon,Anthony Hopkins|Joan Allen|Powers Boothe|Ed Harris|Bob Hoskins,Oliver Stone,192.0,Hollywood Pictures|Cinergi Pictures Entertainment,30,6.3,1995,62962542.1527065,19578152.398543697,12,22
6520,0.602056,First Knight,Sean Connery|Richard Gere|Julia Ormond|Ben Cross|Liam Cunningham,Jerry Zucker,134.0,Columbia Pictures Corporation|First Knight Productions,172,5.8,1995,78703177.6908831,182591994.713436,7,7
9382,0.592518999999999,Boys on the Side,Whoopi Goldberg|Mary-Louise Parker|Drew Barrymore|Matthew McConaughey|James Remar,Herbert Ross,115.0,Warner Bros. Pictures|Regency Enterprises,25,5.8,1995,30050304.209246196,33556173.0336583,2,3
10987,0.578548,Halloween: The Curse of Michael Myers,Donald Pleasence|Paul Rudd|Marianne Hagan|Mitchell Ryan|Kim Darby,Joe Chappelle,88.0,Miramax Films,80,5.1,1995,7154834.33553483,21631402.3961826,9,29
11859,0.5771430000000001,Fair Game,William Baldwin|Cindy Crawford|Steven Berkoff|Christopher McDonald|Miguel Sandoval,Andrew Sipes,91.0,Silver Pictures|Warner Bros.,26,4.1,1995,71548343.3553482,16505454.4164073,11,3
11443,0.570524,Dead Presidents,Larenz Tate|Keith David|Chris Tucker|Freddy RodrÃ­guez|Rose Jackson,Albert Hughes|Allen Hughes,119.0,Caravan Pictures|Underworld Entertainment|Hollywood Pictures,30,6.4,1995,14309668.671069598,0.0,10,6
2293,0.552091,Mallrats,Jason Lee|Jeremy London|Shannen Doherty|Claire Forlani|Ben Affleck,Kevin Smith,94.0,Gramercy Pictures|Alphaville Films|View Askew Productions,201,6.8,1995,8585801.20264179,2.86193373421393,10,20
9087,0.5516310000000001,The American President,Michael Douglas|Annette Bening|Michael J. Fox|Martin Sheen|Anna Deavere Smith,Rob Reiner,106.0,Columbia Pictures|Castle Rock Entertainment,104,6.6,1995,88719945.7606318,154371984.416198,11,17
19101,0.54766,A Little Princess,Liesel Matthews|Eleanor Bron|Liam Cunningham|Rusty Schwimmer|Vanessa Lee Chester,Alfonso CuarÃ³n,97.0,Warner Bros.,99,7.1,1995,24326436.7408184,0.0,5,10
1775,0.538475,Canadian Bacon,John Candy|Alan Alda|Rhea Perlman|Kevin Pollak|Rip Torn,Michael Moore,91.0,PolyGram Filmed Entertainment,16,5.2,1995,15740635.5381766,254860.92289921897,6,8
11860,0.537898,Sabrina,Harrison Ford|Julia Ormond|Greg Kinnear|Angie Dickinson|Nancy Marchand,Sydney Pollack,127.0,Paramount Pictures|Scott Rudin Productions|Mirage Enterprises|Sandollar Productions|Constellation Entertainment,72,6.5,1995,82996078.29220401,0.0,12,15
281,0.5264850000000001,Strange Days,Ralph Fiennes|Angela Bassett|Tom Sizemore|Juliette Lewis|Vincent D'Onofrio,Kathryn Bigelow,145.0,Lightstorm Entertainment,150,6.5,1995,60100608.4184925,11389481.706662599,10,13
9071,0.525474,Living in Oblivion,Steve Buscemi|Catherine Keener|Dermot Mulroney|James Le Gros|Peter Dinklage,Tom DiCillo,89.0,JDI productions|Lemon Sky Productions,23,6.9,1995,715483.433553482,1643826.05052286,1,20
2086,0.508901,Nick of Time,Johnny Depp|Courtney Chase|Charles S. Dutton|Christopher Walken|Roma Maffia,John Badham,90.0,Paramount Pictures,91,6.0,1995,11690087.778369501,11698649.2531354,11,22
10149,0.489975,Smoke,Harvey Keitel|William Hurt|Giancarlo Esposito|JosÃ© ZÃºÃ±iga|Stephen Gevedon,Wayne Wang|Paul Auster,112.0,Miramax Films,41,6.8,1995,10016768.0697487,11947757.6892289,6,9
9102,0.460215,Screamers,Peter Weller|Roy Dupuis|Jennifer Rubin|Andrew Lauer|Liliana Komorowska,Christian Duguay,108.0,The Movie Network (TMN)|Allegro Films|Fuji Eight Company Ltd.|Fries Film Group|Super Ecran,63,5.9,1995,28619337.3421393,8273685.86442275,9,8
9344,0.446622,Kids,Leo Fitzpatrick|Rosario Dawson|ChloÃ« Sevigny|Justin Pierce|Sajan Bhagat,Larry Clark,91.0,Miramax Films,141,6.7,1995,2146450.30066044,10606635.5078401,7,28
28313,0.44371800000000006,Losing Isaiah,Jessica Lange|Halle Berry|David Strathairn|Samuel L. Jackson|Cuba Gooding Jr.,Stephen Gyllenhaal,106.0,Paramount Pictures,12,6.5,1995,24326436.7408184,10880737.2112344,3,17
11863,0.407454,Jade,David Caruso|Linda Fiorentino|Chazz Palminteri|Michael Biehn|Richard Crenna,William Friedkin,95.0,Paramount Pictures,22,5.4,1995,71548343.3553482,14097327.497659601,10,13
9501,0.403149,Crying Freeman,Mark Dacascos|Julie Condra|Rae Dawn Chong|Byron Mann|Masaya Kato,Christophe Gans,102.0,August Entertainment,32,6.3,1995,8728897.88935249,0.0,4,23
12158,0.37809299999999996,Vampire in Brooklyn,Eddie Murphy|Angela Bassett|Allen Payne|Kadeem Hardison|John Witherspoon,Wes Craven,100.0,Paramount Pictures,45,4.5,1995,20033536.1394975,28333143.968717895,10,27
9091,0.376857,Sudden Death,Jean-Claude Van Damme|Powers Boothe|Dorian Harewood|Raymond J. Barry|Ross Malinger,Peter Hyams,106.0,Universal Pictures|Imperial Entertainment|Signature Entertainment,85,5.4,1995,50083840.3487438,92082962.5936675,12,22
400,0.36020399999999997,Things to Do in Denver When You're Dead,Andy GarcÃ­a|Christopher Lloyd|William Forsythe|Bill Nunn|Treat Williams,Gary Fleder,116.0,Miramax Films,26,6.3,1995,11447734.9368557,758077.593319788,12,1
6071,0.35223699999999997,Kiss of Death,David Caruso|Samuel L. Jackson|Nicolas Cage|Helen Hunt|Kathryn Erbe,Barbet Schroeder,101.0,20th Century Fox,35,5.5,1995,57238674.6842786,0.0,4,21
10329,0.327558,Congo,Laura Linney|Dylan Walsh|Ernie Hudson|Tim Curry|Grant Heslov,Frank Marshall,109.0,"Paramount Pictures|Kennedy/Marshall Company, The",100,4.8,1995,71548343.3553482,217506963.800258,6,9
37653,0.324339,Les Trois FrÃ¨res,Pascal LÃ©gitimus|Didier Bourdon|Bernard Campan|Antoine du Merle|Anne Jacquemin,Bernard Campan|Didier Bourdon,105.0,Renn Productions|Prima Films|Canal+,54,7.0,1995,10732251.503302198,0.0,12,13
10533,0.307976,The Scarlet Letter,Demi Moore|Gary Oldman|Robert Duvall|Robert Prosky|Edward Hardwicke,Roland JoffÃ©,135.0,Hollywood Pictures|Cinergi Pictures Entertainment,61,5.3,1995,71548343.3553482,14856880.4178194,10,13
8512,0.29878299999999997,Devil in a Blue Dress,Denzel Washington|Tom Sizemore|Jennifer Beals|Don Cheadle|Maury Chaykin,Carl Franklin,102.0,TriStar Pictures|Mundy Lane Entertainment,43,6.1,1995,38636105.411888,23096981.489871103,9,15
18392,0.287963,Embrace of the Vampire,Alyssa Milano|Martin Kemp|Harold Pruett|Jordan Ladd|Rachel True,Anne Goursaud,92.0,"New Line Cinema|Ministry of Film, The|General Media Entertainment",20,5.4,1995,715483.433553482,0.0,5,30
9263,0.275609,Now and Then,Christina Ricci|Rosie O'Donnell|Thora Birch|Melanie Griffith|Gaby Hoffmann,Lesli Linka Glatter,100.0,New Line Cinema,41,6.3,1995,17171602.4052835,39208492.1587308,10,20
35196,0.25404,Restoration,Robert Downey Jr.|Meg Ryan|Sam Neill|David Thewlis|Hugh Grant,Michael Hoffman,117.0,Miramax Films,13,6.2,1995,27188370.4750323,0.0,12,29
11359,0.246552,The Indian in the Cupboard,Hal Scardino|Litefoot|Lindsay Crouse|Richard Jenkins|Rishi Bhat,Frank Oz,96.0,Paramount Pictures|Columbia Pictures Corporation|The Kennedy/Marshall Company,62,5.8,1995,64393509.0198134,0.0,7,14
31357,0.200906,Waiting to Exhale,Whitney Houston|Angela Bassett|Loretta Devine|Lela Rochon|Gregory Hines,Forest Whitaker,127.0,Twentieth Century Fox Film Corporation,18,6.1,1995,22895469.8737114,116555336.490427,12,22
11876,0.194078,Le Hussard sur le toit,Juliette Binoche|Olivier Martinez|Pierre Arditi|FranÃ§ois Cluzet|GÃ©rard Depardieu,Jean-Paul Rappeneau,135.0,France 2 CinÃ©ma|Hachette PremiÃ¨re|Canal+,17,6.4,1995,50083840.3487438,21464503.006604396,9,20
11861,0.189446,How To Make An American Quilt,Winona Ryder|Anne Bancroft|Ellen Burstyn|Kate Nelligan|Jean Simmons,Jocelyn Moorhouse,116.0,Universal Pictures|Amblin Entertainment,16,6.6,1995,14309668.671069598,33733798.9508723,10,6
48781,0.183034,Never Talk to Strangers,Rebecca De Mornay|Antonio Banderas|Dennis Miller|Len Cariou|Martha Burns,Peter Hall,86.0,TriStar Pictures,15,4.5,1995,9158187.94948458,8.58580120264179,10,20
20649,0.141747,Clockers,Harvey Keitel|John Turturro|Delroy Lindo|Mekhi Phifer|Isaiah Washington,Spike Lee,128.0,Universal Pictures,26,6.7,1995,35774171.6776741,18704909.1607923,9,15
31611,0.11821500000000001,White Man's Burden,John Travolta|Harry Belafonte|Kelly Lynch|Margaret Avery|Tom Bower,Desmond Nakano,89.0,HBO|A BandApart|Rysher Entertainment,14,5.0,1995,11447734.9368557,0.0,12,1
25066,0.105894,Tales from the Hood,Clarence Williams III|Corbin Bernsen|David Alan Grier|Wings Hauser|Duane Whitaker,Rusty Cundieff,98.0,Savoy Pictures,13,5.1,1995,8.58580120264179,15.740635538176598,5,24
43612,0.06467200000000001,Le Bonheur est dans le prÃ©,Michel Serrault|Eddy Mitchell|Sabine AzÃ©ma|Carmen Maura|FranÃ§ois Morel,Ã‰tienne Chatiliez,106.0,France 2 CinÃ©ma|France 3 CinÃ©ma|StudioCanal|Les Productions du Champ Poirier|TÃ©lÃ©ma Productions,12,7.2,1995,19124872.1788846,0.0,1,31
500,4.586426,Reservoir Dogs,Harvey Keitel|Tim Roth|Michael Madsen|Chris Penn|Steve Buscemi,Quentin Tarantino,99.0,Live Entertainment|Lionsgate|Dog Eat Dog Productions Inc.,2018,7.9,1992,1864829.10550674,22783560.4746984,6,25
812,3.966538,Aladdin,Scott Weinger|Robin Williams|Linda Larkin|Jonathan Freeman|Frank Welker,Ron Clements|John Musker,90.0,Walt Disney Pictures,2121,7.3,1992,43512679.1284907,783306265.856875,11,25
772,3.822939,Home Alone 2: Lost In New York,Macaulay Culkin|Joe Pesci|Catherine O'Hara|Daniel Stern|John Heard,Chris Columbus,120.0,Twentieth Century Fox Film Corporation|Hughes Entertainment,1426,6.2,1992,27972436.582601197,557881779.469661,11,19
364,2.248239,Batman Returns,Michael Keaton|Danny DeVito|Michelle Pfeiffer|Christopher Walken|Michael Gough,Tim Burton,126.0,PolyGram Filmed Entertainment|Warner Bros.,922,6.5,1992,124321940.36711599,435126791.284907,6,19
8077,1.9191479999999999,AlienÂ³,Sigourney Weaver|Charles S. Dutton|Charles Dance|Pete Postlethwaite|Ralph Brown,David Fincher,114.0,Twentieth Century Fox Film Corporation|Brandywine Productions,850,6.0,1992,77701212.7294478,248291964.17166,5,22
943,1.574949,Lethal Weapon 3,Mel Gibson|Danny Glover|Joe Pesci|Rene Russo|Stuart Wilson,Richard Donner,118.0,Silver Pictures|Warner Bros.,468,6.1,1992,54390848.910613395,499978596.423941,5,15
6114,1.4326530000000002,Dracula,Gary Oldman|Winona Ryder|Anthony Hopkins|Keanu Reeves|Richard E. Grant,Francis Ford Coppola,128.0,American Zoetrope|Columbia Pictures Corporation|Osiris Films,545,6.8,1992,62160970.1835582,335455859.028865,11,13
766,1.375348,Army of Darkness,Bruce Campbell|Embeth Davidtz|Marcus Gilbert|Ian Abercrombie|Richard Grove,Sam Raimi,81.0,Universal Pictures|Renaissance Pictures|Dino De Laurentiis Company,446,7.2,1992,17094266.8004785,0.0,10,9
8845,1.283709,Under Siege,Steven Seagal|Tommy Lee Jones|Gary Busey|Erika Eleniak|Patrick O'Neal,Andrew Davis,103.0,Regency Enterprises|Alcor Films|Canal+|Warner Bros.,204,5.9,1992,54390848.910613395,243302915.38058197,10,9
881,1.199355,A Few Good Men,Tom Cruise|Jack Nicholson|Demi Moore|Kevin Bacon|Kiefer Sutherland,Rob Reiner,138.0,Castle Rock Entertainment|Columbia Pictures Corporation,502,6.9,1992,62160970.1835582,378001136.302535,12,11
8872,1.16983,Wayne's World,Mike Myers|Dana Carvey|Rob Lowe|Tia Carrere|Lara Flynn Boyle,Penelope Spheeris,94.0,Paramount Pictures,421,6.5,1992,31080485.0917791,189120591.660546,2,14
402,1.0705770000000001,Basic Instinct,Michael Douglas|Sharon Stone|George Dzundza|Jeanne Tripplehorn|Denis Arndt,Paul Verhoeven,127.0,TriStar Pictures|Canal+|Carolco Pictures,444,6.4,1992,76147188.4748588,548457466.200749,3,20
9349,1.014049,Universal Soldier,Jean-Claude Van Damme|Dolph Lundgren|Ally Walker|Ed O'Ross|Ralf Moeller,Roland Emmerich,102.0,Centropolis Entertainment|TriStar Pictures|StudioCanal|IndieProd Company Productions|Carolco Pictures,198,5.8,1992,35742557.8555459,0.0,7,10
9504,0.9805659999999999,Glengarry Glen Ross,Al Pacino|Jack Lemmon|Alec Baldwin|Alan Arkin|Ed Harris,James Foley,100.0,New Line Cinema|GGR|Zupnik Cinema Group II,148,7.2,1992,19425303.182361897,16667264.4479966,9,15
11158,0.9640040000000001,Honey I Blew Up the Kid,Rick Moranis|Marcia Strassman|Robert Oliveri|Daniel Shalikar|Joshua Shalikar,Randal Kleiser,89.0,Walt Disney Pictures|Touchwood Pacific Partners 1,131,4.8,1992,62160970.1835582,91162873.2416604,7,16
12143,0.851712,Bad Lieutenant,Harvey Keitel|Victor Argo|Frankie Thorn|Robin Burrows|Paul Calderon,Abel Ferrara,96.0,Bad Lt. Productions,63,6.3,1992,1554024.25458895,3138303.8073905,9,16
33,0.841579999999999,Unforgiven,Clint Eastwood|Gene Hackman|Morgan Freeman|Richard Harris|Jaimz Woolvett,Clint Eastwood,131.0,Warner Bros.,602,7.5,1992,21756339.5642453,247334532.936456,8,7
2005,0.834109,Sister Act,Whoopi Goldberg|Maggie Smith|Kathy Najimy|Wendy Makkena|Mary Wickes,Emile Ardolino,100.0,Touchstone Pictures,320,6.2,1992,48174751.8922576,359920020.587713,5,28
1492,0.782091,1492: Conquest of Paradise,GÃ©rard Depardieu|Armand Assante|Sigourney Weaver|Loren Dean|Ãngela Molina,Ridley Scott,154.0,Paramount Pictures|Gaumont|France 3 CinÃ©ma|ABC Pictures|LÃ©gende Entreprises,81,6.1,1992,73039139.96568091,11175608.4704267,10,9
10906,0.776089,Pet Sematary II,Edward Furlong|Anthony Edwards|Clancy Brown|Jared Rushton|Sarah Trigger,Mary Lambert,100.0,Paramount Pictures|Columbus Circle Films,50,5.0,1992,12432194.0367116,26562086.532421697,8,28
9475,0.775666,Scent of a Woman,Al Pacino|Chris O'Donnell|James Rebhorn|Gabrielle Anwar|Philip Seymour Hoffman,Martin Brest,157.0,Universal Pictures|City Light Films,435,7.1,1992,48174751.8922576,208387275.58724198,12,23
10538,0.767389,Passenger 57,Wesley Snipes|Bruce Payne|Tom Sizemore|Alex Datcher|Bruce Greenwood,Kevin Hooks,84.0,Warner Bros.,138,5.4,1992,23310363.8188343,68479093.5563006,11,5
